"","logFC","AveExpr","t","P.Value","adj.P.Val","B","negLog10FDR"
"ILMN_2685506",-0.0146060938333341,8.9056277765,-0.479101013804717,0.636088498827251,0.775682248386208,-7.35815867710762,0.110316147341595
"ILMN_1248132",0.0981266824999986,13.5409208679167,0.479029537735422,0.636138626922368,0.775682248386208,-7.35819386701735,0.110316147341595
"ILMN_2820814",0.0362526881666661,10.2614834314167,0.478939115237892,0.63620204519383,0.775682248386208,-7.3582383774645,0.110316147341595
"ILMN_3140091",-0.0155847333333337,9.11282027216667,-0.478810814765134,0.636292034232007,0.775682248386208,-7.35830151918044,0.110316147341595
"ILMN_2733277",0.0419882909166657,10.249885506125,0.478810632855824,0.636292161825949,0.775682248386208,-7.35830160869339,0.110316147341595
"ILMN_2755258",0.0166943689999997,8.99278741841667,0.478782068377501,0.636312197525248,0.775682248386208,-7.3583156641331,0.110316147341595
"ILMN_2626383",0.0148931431666655,9.13643637691666,0.478753966093007,0.636331909308185,0.775682248386208,-7.35832949134252,0.110316147341595
"ILMN_2641238",-0.0390410758333338,14.0280934570833,-0.47874488615277,0.636338278308309,0.775682248386208,-7.35833395878892,0.110316147341595
"ILMN_1241871",-0.0245951938333336,9.70898608291667,-0.478727639480464,0.636350375829752,0.775682248386208,-7.35834244414267,0.110316147341595
"ILMN_2723850",-0.0289553500000015,10.7600313525,-0.478681773396285,0.636382548678457,0.775682248386208,-7.35836500877209,0.110316147341595
"ILMN_2652172",0.0359575134166652,9.874609795125,0.478659876663266,0.636397908438743,0.775682248386208,-7.35837578050791,0.110316147341595
"ILMN_2508745",-0.043225854166667,12.12487538125,-0.478656456121247,0.636400307839312,0.775682248386208,-7.35837746314333,0.110316147341595
"ILMN_1233371",0.0326211608333322,10.38237820375,0.478651266349053,0.636403948305864,0.775682248386208,-7.35838001607716,0.110316147341595
"ILMN_2677531",0.0190379378333323,9.01726466091666,0.478402439488263,0.636578503680891,0.775828342186909,-7.35850238620077,0.110234359009555
"ILMN_3136809",-0.0151581504166683,9.57313744279167,-0.478221293126051,0.636705593755951,0.775879028228342,-7.3585914325663,0.11020598681963
"ILMN_2678502",-0.0203879820833334,9.20794442604167,-0.478187239526534,0.636729486613051,0.775879028228342,-7.35860816864458,0.11020598681963
"ILMN_2730714",-0.0250880008333338,12.7378853245833,-0.477990423601358,0.636867585446716,0.775980647617391,-7.35870487343653,0.110149109589467
"ILMN_3058391",0.0263025091666655,10.3750752070833,0.477844390437483,0.636970060454361,0.776038848024144,-7.35877660104865,0.110116537684823
"ILMN_1235571",0.0129122907499993,8.92360145670833,0.477488757449712,0.637219647571288,0.776247986617024,-7.35895118853622,0.109999513259486
"ILMN_3161327",0.041473754166666,10.8536592854167,0.477373213663193,0.637300746870103,0.776247986617024,-7.35900788387603,0.109999513259486
"ILMN_3001313",-0.0371389280000012,10.3097498306667,-0.477365886114885,0.637305890175669,0.776247986617024,-7.35901147892322,0.109999513259486
"ILMN_2715585",-0.0175148855000014,9.133908931,-0.477183589742505,0.637433852443019,0.776322230368418,-7.35910089986737,0.109957977422694
"ILMN_2847038",-0.0152623546666673,9.15342768066667,-0.477119939006408,0.637478534546338,0.776322230368418,-7.35913211425335,0.109957977422694
"ILMN_3162618",-0.0182583915833337,9.074146770125,-0.477045160408444,0.637531030071322,0.776322230368418,-7.35916878053228,0.109957977422694
"ILMN_1237653",0.0152648019166659,8.96589027270833,0.47691870541372,0.637619807476012,0.776363688330235,-7.35923077252339,0.109934785399329
"ILMN_2726261",-0.0159906146666676,8.91438094575,-0.476764964765119,0.637727748139619,0.776428470291005,-7.3593061190207,0.109898548163136
"ILMN_2709881",0.0154865549999992,8.91053202158333,0.476365816297605,0.638008026680956,0.776703043123014,-7.35950162569481,0.109744993276077
"ILMN_2656102",0.0148987834166653,9.203253678375,0.476253549513576,0.638086869332172,0.776726687200207,-7.35955658605638,0.109731772861848
"ILMN_1224574",-0.0384284035000013,10.0921109320833,-0.476182223374106,0.638136962469595,0.776726687200207,-7.35959149726153,0.109731772861848
"ILMN_2905040",0.0153536646666659,8.89997777591667,0.475554397815001,0.638577966968477,0.777196779189004,-7.35989857053737,0.109469007844953
"ILMN_2814051",-0.0371157426666674,10.2495209240833,-0.475104494308527,0.638894076922927,0.777514797627979,-7.36011837642313,0.109291336748686
"ILMN_2969032",0.0154743694166665,8.92678239804167,0.474962226583564,0.638994051180424,0.777517140659459,-7.36018784056015,0.109290028009466
"ILMN_2512216",0.0388749479166656,10.4833326322917,0.474945753644779,0.639005627480294,0.777517140659459,-7.36019588237543,0.109290028009466
"ILMN_2671689",-0.0843307013333342,10.8189127520833,-0.474620722044885,0.639234061392954,0.777673606631523,-7.36035450139842,0.109202640261538
"ILMN_2752497",-0.020250622250001,9.13487646604167,-0.474606771112377,0.639243866994963,0.777673606631523,-7.36036130722182,0.109202640261538
"ILMN_2717374",0.0286442516666665,11.13536947,0.474346494760752,0.639426818030457,0.777787905255081,-7.36048824443017,0.109138814495088
"ILMN_2945806",0.0287837633333324,10.5510968208333,0.474317097230619,0.639447483333433,0.777787905255081,-7.36050257735726,0.109138814495088
"ILMN_1246044",-0.0277235945833339,9.65177651645834,-0.474139451542074,0.63957236756077,0.777864448662339,-7.36058917092723,0.109096076952421
"ILMN_1236572",0.0538947207499993,10.4299289887083,0.474071576017051,0.639620086654742,0.777864448662339,-7.36062224851082,0.109096076952421
"ILMN_2668243",-0.0452621974166684,9.84133627429167,-0.473948058132812,0.639706928520823,0.777903367429737,-7.36068243019488,0.109074348509717
"ILMN_2995698",0.0538818849999991,12.1356997691667,0.473564548961954,0.639976596173804,0.778003006525304,-7.36086918944348,0.109018724713619
"ILMN_1225361",-0.0519895941666674,10.8831465504167,-0.473548197379971,0.639988095047109,0.778003006525304,-7.36087714894998,0.109018724713619
"ILMN_2708133",0.0316137100833324,9.581924145625,0.473437968593902,0.640065613296887,0.778003006525304,-7.36093079829112,0.109018724713619
"ILMN_2715201",-0.0651351257500014,10.5017146179583,-0.473430255419218,0.640071037733082,0.778003006525304,-7.36093455190348,0.109018724713619
"ILMN_2624695",0.0453509574999995,10.4900344070833,0.473380988360525,0.640105686207191,0.778003006525304,-7.36095852627469,0.109018724713619
"ILMN_2667404",0.0141834582499996,8.99393748429167,0.47336355378506,0.640117947772775,0.778003006525304,-7.36096700971334,0.109018724713619
"ILMN_2689880",-0.018940538583334,8.86088509754167,-0.473185268503198,0.640243340048352,0.778088740454581,-7.36105374341264,0.108970869216015
"ILMN_2643291",-0.0135586355000005,8.96356902141667,-0.473047813409962,0.640340022929547,0.778097376467297,-7.36112059180066,0.108966049005081
"ILMN_2775778",-0.0181206111666678,9.0508327915,-0.47301919517335,0.640360153181475,0.778097376467297,-7.36113450727832,0.108966049005081
"ILMN_1240481",-0.0152056769166671,8.91994837104167,-0.472899500200603,0.640444350441455,0.778133028780474,-7.36119269941424,0.10894615014842
"ILMN_2882050",0.0147674101666657,8.92074400116667,0.472697363964521,0.640586550672095,0.778239141939334,-7.36129093920787,0.108886929917824
"ILMN_1221418",0.0249379745833333,9.84867541245833,0.472326278079717,0.64084764126801,0.778476250824847,-7.36147118249378,0.108754632027197
"ILMN_2517060",-0.0310185691666677,10.8049631445833,-0.472263975697415,0.640891480939906,0.778476250824847,-7.3615014302864,0.108754632027197
"ILMN_2756023",-0.0266568420833347,9.65324391204167,-0.472115804880188,0.640995748107211,0.778534659591915,-7.36157335144414,0.108722048305304
"ILMN_2957605",-0.0622602811666676,9.542051233,-0.472039657670586,0.641049335497608,0.778534659591915,-7.36161030418629,0.108722048305304
"ILMN_1227519",0.0339325233333326,10.4811925208333,0.47186556365404,0.641171858860902,0.778612041554384,-7.36169476659643,0.108678884023734
"ILMN_2644432",0.0172312062499996,8.913620480875,0.471681687231968,0.641301278127435,0.778612041554384,-7.36178394175541,0.108678884023734
"ILMN_2932722",-0.0315382438333337,9.65788940241667,-0.471650020925921,0.641323567254678,0.778612041554384,-7.36179929562375,0.108678884023734
"ILMN_2645071",0.0578900158333318,14.0684122029167,0.471637171908384,0.641332611457274,0.778612041554384,-7.36180552536778,0.108678884023734
"ILMN_1236150",-0.0236923461666672,9.30963550941667,-0.471556493244577,0.641389401073625,0.77861434781595,-7.36184463796781,0.108677597638302
"ILMN_2654700",0.0466306399999987,11.0301769958333,0.471264600597504,0.641594882574955,0.778797142677198,-7.36198609112206,0.108575650528743
"ILMN_1231132",-0.0262790450000012,10.4053350241667,-0.470975429418448,0.64179847700988,0.778864898754521,-7.36212614061557,0.108537868147542
"ILMN_3124528",0.0142635861666655,8.93180539191667,0.470962813111377,0.641807360323259,0.778864898754521,-7.36213224894085,0.108537868147542
"ILMN_2967294",-0.0332164864166678,9.40542968595833,-0.470951359728374,0.641815424853126,0.778864898754521,-7.36213779408435,0.108537868147542
"ILMN_3158200",0.0416564716666652,10.4188686875,0.470812301237961,0.641913341978179,0.778917087763941,-7.36220510854253,0.108508768570051
"ILMN_2680876",0.0447304545833334,9.805813115625,0.470643211414901,0.642032414376611,0.778994936098899,-7.36228693405394,0.108465365474359
"ILMN_2752275",-0.0170577290000007,8.88542119458333,-0.470430988258723,0.642181874931052,0.779109638718524,-7.36238959168414,0.108401422763891
"ILMN_1254010",0.0540492991666655,11.7217021720833,0.47002971797536,0.642464516114064,0.779342306190238,-7.36258357184047,0.108271747671676
"ILMN_2871359",0.0319040149166653,9.600528135375,0.470002720896858,0.642483533915308,0.779342306190238,-7.36259661680156,0.108271747671676
"ILMN_2648292",0.0608094283333319,12.6570606475,0.469784280114034,0.642637421325077,0.779398477096431,-7.36270214009948,0.108240447131041
"ILMN_2674668",0.0178773580833321,9.06163077429167,0.469766188910371,0.642650166967097,0.779398477096431,-7.36271087734864,0.108240447131041
"ILMN_3142104",0.0125058647499993,8.95430004079167,0.469679234333784,0.642711429895032,0.779398477096431,-7.36275286794166,0.108240447131041
"ILMN_2751215",-0.0164814434166674,9.189707943125,-0.469625027874461,0.642749621788794,0.779398477096431,-7.36277904051969,0.108240447131041
"ILMN_1216614",0.0342195591666657,11.41388678875,0.469460447479385,0.642865585274741,0.779422067392448,-7.36285848691422,0.108227302403864
"ILMN_2800051",-0.047179653500001,9.39845602075,-0.469441452238517,0.642878969932438,0.779422067392448,-7.36286765455316,0.108227302403864
"ILMN_2690715",0.0170352244166659,9.033029956125,0.469268670201358,0.643000723365033,0.779498681689119,-7.36295102730683,0.108184614965999
"ILMN_3144668",-0.0145612535833338,8.90516717329166,-0.469133313118301,0.643096111859702,0.779498681689119,-7.36301632028688,0.108184614965999
"ILMN_1228352",-0.0259529341666673,10.5745944504167,-0.469117835628991,0.643107019514118,0.779498681689119,-7.36302378507429,0.108184614965999
"ILMN_2691982",-0.0285984909166676,9.40268411279166,-0.468808090717534,0.643325327287063,0.779696665034773,-7.36317312406738,0.108074323365695
"ILMN_2605311",0.0146328461666658,8.91472653433333,0.46792065228249,0.643950973616817,0.780388258073861,-7.36360045310169,0.10768927373689
"ILMN_1259376",0.0131162892499991,8.97861530054166,0.467769428747676,0.644057613326706,0.780397706199218,-7.36367319259143,0.107684015785062
"ILMN_1231971",-0.0482042492500019,10.219165354375,-0.467753563953676,0.644068801302379,0.780397706199218,-7.36368082232041,0.107684015785062
"ILMN_2657857",-0.0258153737500011,9.40182983045833,-0.467563989215527,0.644202497501403,0.780493032717578,-7.36377197332104,0.107630969431564
"ILMN_2421119",-0.0505229644166682,10.7305060247083,-0.467451842182871,0.64428159413141,0.780522197690157,-7.36382587857707,0.107614741291811
"ILMN_2671708",-0.0392656641666673,12.6921508095833,-0.467067219030275,0.644552899018312,0.780766944191531,-7.3640106573229,0.107478581943705
"ILMN_1224005",0.0136378454166652,8.91911486429167,0.467009377625033,0.644593703449208,0.780766944191531,-7.36403843227861,0.107478581943705
"ILMN_2782841",0.0301073699166664,9.256998451875,0.466607617922013,0.644877157668587,0.781043586196116,-7.36423126064843,0.107324729610182
"ILMN_2748205",0.0226071751666656,9.35848562591667,0.466360042740501,0.645051857113939,0.781151878278438,-7.36435000550579,0.107264518637955
"ILMN_3099265",0.0191987179166662,9.10907230120833,0.466324827805009,0.645076707941743,0.781151878278438,-7.36436689066863,0.107264518637955
"ILMN_2936604",0.0322646920833328,9.61343374495833,0.465801728008341,0.64544590379073,0.78153223604537,-7.36461756358529,0.107053103827917
"ILMN_2851231",0.0465118824999988,14.85137054625,0.465587469217887,0.645597151168093,0.781648650505241,-7.36472015802997,0.106988417574312
"ILMN_2640551",-0.0156453908333336,8.96476341425,-0.465335542256193,0.645775008784425,0.78179726035735,-7.36484072996088,0.106905855793987
"ILMN_2940802",0.0176172644999998,9.21480642991667,0.4652390009645,0.645843171557107,0.781813055857447,-7.36488691750973,0.106897081359001
"ILMN_2793827",0.0292009955833324,9.440885636625,0.46421288158453,0.646567856020766,0.782623520578084,-7.36537725441626,0.106447104168823
"ILMN_2614706",0.0261462629999989,9.232048009,0.463303749348415,0.647210217315573,0.783334209268038,-7.36581079951623,0.106052906813804
"ILMN_2692615",0.0272900256666663,10.00880436475,0.46316998506347,0.647304754087685,0.783381787964663,-7.3658745182701,0.106026529135343
"ILMN_2746985",0.0168265537499992,8.917954795125,0.462862955147296,0.647521767721659,0.78357756996517,-7.36602070390389,0.105918004249247
"ILMN_2621643",-0.0276173739166678,10.0561283679583,-0.462576404803115,0.647724334772805,0.783755837989614,-7.36615705269111,0.105819211204631
"ILMN_1238213",-0.0192732746666676,9.03028026916667,-0.462212961898281,0.647981298259434,0.783999890464865,-7.36632986977293,0.10568399799223
"ILMN_1224114",-0.0126921416666676,9.04684082491666,-0.462054504543853,0.648093345629675,0.784068580618929,-7.36640517444796,0.10564594894598
"ILMN_2543108",-0.0226657820000011,9.37914515508333,-0.461873823415114,0.648221118062782,0.784156281743183,-7.36649100970152,0.105597374133433
"ILMN_1244349",-0.0236645401666675,9.15142737316666,-0.461526574045827,0.648466713589809,0.784285919515616,-7.36665588303163,0.105525581919098
"ILMN_2604814",-0.0174930515833335,8.900613669125,-0.461522441225528,0.648469636812137,0.784285919515616,-7.36665784455286,0.105525581919098
"ILMN_2716527",-0.0196338385000008,9.32507958866667,-0.461487781849986,0.648494152273434,0.784285919515616,-7.36667429392355,0.105525581919098
"ILMN_3102643",0.0200291858333332,9.41375009108333,0.461009803520941,0.648832279797418,0.784627953020151,-7.36690101903802,0.105336223830552
"ILMN_2666690",0.0416988662499992,10.0341109525417,0.460910138660412,0.648902793586658,0.784646332540001,-7.36694826515541,0.1053260508173
"ILMN_1256488",-0.040101955000001,10.8058199208333,-0.460571970069233,0.649142075823181,0.784813015598297,-7.367108499114,0.105233803085235
"ILMN_2930067",0.0386455241666655,10.7400430445833,0.460558942793624,0.64915129446703,0.784813015598297,-7.36711466949782,0.105233803085235
"ILMN_2798213",0.0213456389166651,9.060950470625,0.459979979668864,0.649561050537205,0.785241477916333,-7.36738872280932,0.104996768223306
"ILMN_2801934",0.0438394529166654,10.6124430572917,0.4598199751877,0.649674312167964,0.785311471504266,-7.36746440147771,0.104958058507675
"ILMN_2900910",-0.0746409075000013,12.79371498125,-0.459687990133306,0.649767746288058,0.78535748816429,-7.36752680808251,0.104932611030144
"ILMN_2624153",-0.0392512515000013,9.6446603585,-0.4593143016255,0.650032317480661,0.785610328317558,-7.36770340402134,0.104792815570092
"ILMN_3160683",-0.0115311562500009,8.94289027004167,-0.459178876424075,0.650128209993893,0.785634824896192,-7.36776736776858,0.104779273789033
"ILMN_2734560",0.0240967659166656,9.61015544120833,0.459121336097585,0.65016895528123,0.785634824896192,-7.36779453948244,0.104779273789033
"ILMN_1243149",-0.0521982541666681,12.9487577604167,-0.458982596577414,0.650267203670619,0.785634824896192,-7.36786004134361,0.104779273789033
"ILMN_3109979",-0.0136143753333343,8.96127753183333,-0.458894884508508,0.650329320301673,0.785634824896192,-7.36790144202563,0.104779273789033
"ILMN_2656996",-0.0154710499166671,9.00445155245833,-0.458887087675911,0.650334842049487,0.785634824896192,-7.36790512180623,0.104779273789033
"ILMN_2981167",-0.018596223583334,9.15297716595833,-0.458816411780377,0.650384895929219,0.785634824896192,-7.3679384750849,0.104779273789033
"ILMN_2604794",-0.0651365197500012,10.6459037134583,-0.458544398710506,0.650577555868441,0.785800632662963,-7.36806679602517,0.104687625865364
"ILMN_1222733",0.016247761249999,9.041921873625,0.458223390979432,0.650804949375821,0.786008361591829,-7.36821813374287,0.104572833892048
"ILMN_3033533",-0.0337377583333345,12.1231078583333,-0.457957115857409,0.650993597918819,0.78616926498199,-7.36834358895141,0.104483938777998
"ILMN_2728729",-0.0377885683333348,10.8746854016667,-0.457697066263341,0.65117785875881,0.78632484264014,-7.36846604181442,0.104398003297115
"ILMN_2509918",0.0212420434999983,9.20032846425,0.457516760831981,0.651305629329711,0.786412185226588,-7.3685509043871,0.104349765857929
"ILMN_1224516",-0.0976586133333347,12.7873001891667,-0.457204767905028,0.651526743835366,0.78661221051193,-7.36869766935583,0.104239316359029
"ILMN_1217926",-0.0309600321666677,10.11308435025,-0.457118759389935,0.651587705204553,0.78661885943205,-7.36873811141788,0.10423564545604
"ILMN_2776139",0.0142922831666664,9.08746791475,0.456186641231627,0.652248533222226,0.787318845692073,-7.36917592283943,0.103849352924653
"ILMN_1259668",-0.0436647841666673,10.90330714625,-0.456144326987942,0.652278538919509,0.787318845692073,-7.36919577678783,0.103849352924653
"ILMN_2697220",0.0167676017499997,8.96308370295833,0.456006783126809,0.652376077568,0.787369578856639,-7.36926030020047,0.103821368806545
"ILMN_2686745",0.0342620591666663,10.23091494875,0.455831891965068,0.652500110013549,0.787452276717899,-7.36934231603228,0.103775757012783
"ILMN_1252526",0.022429562166666,9.44568782041667,0.455169420838683,0.652970025648801,0.787798948499731,-7.36965270370478,0.103584603193124
"ILMN_2683499",0.0122467879999998,8.94191613383333,0.455145697690682,0.65298685608124,0.787798948499731,-7.36966381048191,0.103584603193124
"ILMN_2763657",0.0168453214999987,8.980956494,0.45503336115489,0.653066555996351,0.787798948499731,-7.36971639682067,0.103584603193124
"ILMN_2687905",-0.0170265079166674,9.36350344395833,-0.455019753065508,0.65307621087517,0.787798948499731,-7.36972276609517,0.103584603193124
"ILMN_2832641",0.0276799283333323,11.2849242766667,0.454989278668805,0.653097832547685,0.787798948499731,-7.36973702897567,0.103584603193124
"ILMN_2871628",-0.0253508941666666,13.18099819375,-0.454957197453515,0.653120594596887,0.787798948499731,-7.36975204287786,0.103584603193124
"ILMN_1227295",-0.0440422033333347,10.9139495783333,-0.454635646702077,0.653348758069585,0.787930672048556,-7.36990247005476,0.103511993260838
"ILMN_2730803",0.0623353941666653,11.5970748179167,0.454607391311253,0.653368808954811,0.787930672048556,-7.36991568343193,0.103511993260838
"ILMN_1212938",-0.0190930486666672,9.26176951816667,-0.454520337779055,0.653430586461337,0.787930672048556,-7.36995638814978,0.103511993260838
"ILMN_1256544",-0.0149381384166669,9.04020048620833,-0.454490183077661,0.653451986322116,0.787930672048556,-7.36997048617629,0.103511993260838
"ILMN_2884050",-0.0174905584166676,8.95878917204167,-0.454293326924333,0.653591696493873,0.788032147451389,-7.37006249841996,0.103456065282062
"ILMN_1245447",0.0142447279166663,9.06090584495833,0.454010945744666,0.653792126879692,0.78820680943298,-7.37019441734633,0.103359817521172
"ILMN_2671128",0.0295253821666655,10.1078087464167,0.453693314701115,0.654017608837239,0.788411641145257,-7.37034270742355,0.103246971850961
"ILMN_2735184",-0.0173574469166666,9.259668661625,-0.453354321951635,0.654258292171499,0.788634761595233,-7.3705008578989,0.103124083924896
"ILMN_2492716",-0.0424528620000008,10.1851863431667,-0.453174138864312,0.654386236895814,0.788721961965088,-7.37058487149774,0.103076066074627
"ILMN_2616556",-0.0123474245000012,9.04204063416667,-0.452618330225819,0.654780974383282,0.789104259683903,-7.37084382033266,0.102865612235419
"ILMN_2617335",0.0539128483333333,12.4945422141667,0.452570877356785,0.6548146803482,0.789104259683903,-7.37086591393807,0.102865612235419
"ILMN_2700292",0.0392170421666658,9.40384701358333,0.452340563481446,0.654978283836391,0.78923436597173,-7.37097311353078,0.102794012336545
"ILMN_1236911",0.0166391974999991,9.02853705916667,0.452194367858362,0.65508214304152,0.789292465730396,-7.37104113243821,0.102762042775949
"ILMN_2661005",0.0448429883333314,13.7676160275,0.452037906022431,0.655193303342842,0.789359351785138,-7.37111390384357,0.10272524144435
"ILMN_2639271",0.0219288699999984,11.3969620958333,0.451951469851815,0.655254716499135,0.789365247061835,-7.37115409524086,0.102721997957625
"ILMN_1245627",-0.0308529993333341,10.3253691328333,-0.451874378279737,0.655309492379286,0.789365247061835,-7.371189935176,0.102721997957625
"ILMN_3163529",0.018449283499999,9.06875251925,0.451165997200515,0.655812910589255,0.789777245746307,-7.37151898062795,0.102495382867356
"ILMN_2876066",-0.0229509358333349,15.97028768375,-0.451162582181286,0.655815337909761,0.789777245746307,-7.37152056568635,0.102495382867356
"ILMN_1238558",0.0257161542499994,9.34520738495834,0.451158058518694,0.655818553235513,0.789777245746307,-7.37152266529601,0.102495382867356
"ILMN_2646380",-0.0170665300833341,8.997654135375,-0.451044638289198,0.655899172200814,0.789807279937907,-7.37157530131577,0.102478867532508
"ILMN_1226133",-0.022174679583334,9.104285302125,-0.450947912170049,0.655967928375081,0.789823025549658,-7.37162017965467,0.102470209516421
"ILMN_1239041",0.029396737499999,15.47527664375,0.450702424529079,0.656142443130702,0.789919941927013,-7.37173403686675,0.102416922052814
"ILMN_1236869",0.0106305854166656,8.93073818454167,0.450667714122313,0.656167120026646,0.789919941927013,-7.37175013063884,0.102416922052814
"ILMN_2701321",0.0131541933333325,9.00134645,0.45059969165759,0.656215480836653,0.789919941927013,-7.37178166629109,0.102416922052814
"ILMN_1226259",0.0152257618333335,9.01251062258333,0.450428051343198,0.65633751592048,0.789999801725245,-7.37186121903168,0.102373017709107
"ILMN_1217150",0.0135921910833335,8.89215172895833,0.450183212290624,0.656511611655638,0.790142305390737,-7.37197464670738,0.102294684810485
"ILMN_2737480",-0.0577881966666674,11.7781088191667,-0.450034621193813,0.656617278789279,0.790202434854154,-7.37204345558489,0.10226163645906
"ILMN_2918907",-0.0330559887500006,10.145576618125,-0.44985601153199,0.656744302585209,0.790233976407506,-7.37212613574948,0.102244301598289
"ILMN_1251876",-0.0421423135000004,10.4864356365833,-0.449841101994592,0.656754906441177,0.790233976407506,-7.37213303606064,0.102244301598289
"ILMN_2716959",0.0171908709999993,8.92222173783333,0.449335143043272,0.657114794493626,0.790599945707555,-7.3723670665237,0.102043219817118
"ILMN_1245875",0.0186696537499991,8.94157104820833,0.449150439628608,0.657246194878743,0.790690973993297,-7.37245243622487,0.101993218793593
"ILMN_2504433",-0.0455684450000019,13.08974035,-0.448955107315782,0.657385169039959,0.79074905438362,-7.37254268102484,0.101961318762504
"ILMN_1228253",0.0165403267499993,9.492207257125,0.448925881000852,0.657405963929928,0.79074905438362,-7.37255618045133,0.101961318762504
"ILMN_2603834",0.0233447393333323,9.78152539691667,0.448829721732065,0.657474384444206,0.790764299079283,-7.37260058963045,0.101952946165218
"ILMN_2795564",0.0146501327499987,8.91883991654167,0.448393568333322,0.657784760333847,0.791070523555373,-7.37280190060649,0.10178479763296
"ILMN_3162729",0.0123991963333322,9.00159748775,0.448057725990268,0.658023795477004,0.791244542810859,-7.37295678079631,0.10168927227987
"ILMN_2745037",0.0468859016666654,10.8415744466667,0.448000168952722,0.658064765315454,0.791244542810859,-7.37298331287741,0.10168927227987
"ILMN_2828492",0.0180633209166665,9.59863710420833,0.447899633856352,0.658136330103745,0.791244542810859,-7.37302964852035,0.10168927227987
"ILMN_2705003",0.0481378966666654,14.53753247,0.447871958171342,0.658156031315672,0.791244542810859,-7.37304240217712,0.10168927227987
"ILMN_2701837",-0.0360353170833334,9.99651706420833,-0.447798448249883,0.658208361308998,0.791244542810859,-7.3730762736466,0.10168927227987
"ILMN_1226838",0.030117218,9.49290308666667,0.447616409677019,0.658337957963068,0.791303085207765,-7.37316012876545,0.101657141000538
"ILMN_1223636",0.0468456170833315,9.71531331504167,0.447573328779249,0.658368629652594,0.791303085207765,-7.37317996884764,0.101657141000538
"ILMN_1255772",0.022824518333332,12.4581440866667,0.44725943690168,0.658592125179511,0.791462782987621,-7.37332446902558,0.101569502182704
"ILMN_2588832",-0.034866145000001,11.7298656216667,-0.447218095018567,0.658621563608533,0.791462782987621,-7.37334349333507,0.101569502182704
"ILMN_3096287",-0.0215292622500016,9.203379083875,-0.44714948194917,0.658670422346488,0.791462782987621,-7.37337506321775,0.101569502182704
"ILMN_2767322",-0.0249832080833338,9.15351280770833,-0.447073286661731,0.658724682125615,0.791462782987621,-7.3734101162057,0.101569502182704
"ILMN_2747202",0.018333427083333,9.06162451795834,0.446872747306302,0.658867498253004,0.791556608831492,-7.37350234452472,0.101518020758646
"ILMN_1222014",-0.0107580167500006,8.934217000125,-0.446806925280752,0.658914376953279,0.791556608831492,-7.37353260728833,0.101518020758646
"ILMN_2625949",0.0304732334166658,9.20207657554167,0.446557799809368,0.659091817958832,0.791702721462108,-7.3736471071238,0.101437862179216
"ILMN_2821158",0.011341541833333,8.96388151983333,0.446013620804029,0.659479483345549,0.792082497170226,-7.3738969971345,0.101229583309559
"ILMN_3050134",-0.0130846496666667,8.89810557091667,-0.445880240000042,0.65957451675948,0.792082497170226,-7.37395820058974,0.101229583309559
"ILMN_2602185",0.0250698802499986,9.42255726470833,0.445878861131162,0.6595754992298,0.792082497170226,-7.37395883320696,0.101229583309559
"ILMN_1238289",0.0310282531666664,9.775572669,0.445583128674632,0.65978622863831,0.792268488380127,-7.37409446910005,0.101127617321909
"ILMN_3123826",0.024450399249999,9.23579991870833,0.444526604567247,0.660539307670974,0.793105644092836,-7.3745783141738,0.100668959478477
"ILMN_2952098",0.0959249941666652,13.0858393429167,0.444327136331975,0.660681527488647,0.793177589933348,-7.37466953567364,0.100629564645472
"ILMN_2697615",0.0136345368333324,8.996202201,0.444285716610706,0.660711061166897,0.793177589933348,-7.37468847283142,0.100629564645472
"ILMN_3102825",0.0164707339166662,9.172378422375,0.444040239329406,0.660886106380576,0.793320590590544,-7.37480066974898,0.100551273479104
"ILMN_3114114",-0.0366216758333348,11.1893546770833,-0.443735037772906,0.661103767315386,0.793462019021936,-7.37494007892025,0.100473856967065
"ILMN_1249428",0.0106133998333325,8.98609655225,0.443572365773491,0.661219792720715,0.793462019021936,-7.37501434527444,0.100473856967065
"ILMN_1236828",0.0484079349999987,12.1283983575,0.44355364939454,0.661233142686643,0.793462019021936,-7.37502288834022,0.100473856967065
"ILMN_3030009",0.0207261203333327,9.06880090766666,0.443541506445357,0.661241804036342,0.793462019021936,-7.37502843078316,0.100473856967065
"ILMN_1257110",-0.0253903139166673,9.56626068170833,-0.44348289857863,0.661283608662484,0.793462019021936,-7.37505517924898,0.100473856967065
"ILMN_2451346",-0.0186241947500001,8.97394835270833,-0.443372920810344,0.661362058146567,0.793489029418003,-7.37510536340543,0.100459073315132
"ILMN_1255849",0.0334355716666671,11.1825431866667,0.44295604552511,0.661659460013218,0.793778707737441,-7.37529547731386,0.10030055475634
"ILMN_2694842",0.0132799601666656,8.89161471925,0.442838477041623,0.661743344478023,0.793812206462643,-7.37534906202046,0.100282227224508
"ILMN_2799368",-0.019177991166667,9.144466144,-0.442557119019607,0.661944110179885,0.793985895729889,-7.37547724096945,0.10018721225941
"ILMN_2636360",-0.0205794718333333,9.16328406741667,-0.442166589908078,0.662222818725526,0.794221528805973,-7.37565502237586,0.100058344777912
"ILMN_2759142",0.0127057178333324,8.94067283875,0.442124951951898,0.662252537378713,0.794221528805973,-7.37567396819925,0.100058344777912
"ILMN_1248563",-0.0313893716666681,13.7342442716667,-0.441595399840639,0.662630548883191,0.794607687539781,-7.37591476826149,0.0998472376194982
